Date,Country,Sales
2014-02-01,Francia,2593.49
2014-02-01,Francia,1238.44
2014-02-01,Francia,2540.94
2014-02-01,Italia,3508.64
2014-02-01,Inglaterra,2478.93
2014-02-01,España,3104.3
2014-02-02,Inglaterra,1727.16
2014-02-02,Francia,2958.74
2014-02-02,España,191.0
2014-02-02,Italia,4129.87
2014-02-02,Francia,4946.46
2014-02-02,Inglaterra,3605.98
2014-02-03,Francia,1158.1
2014-02-03,Francia,4618.25
2014-02-03,Francia,4154.66
2014-02-03,España,1616.89
2014-02-03,España,4207.86
2014-02-03,Italia,4870.28
2014-02-04,Inglaterra,1328.59
2014-02-04,Francia,479.69
2014-02-04,España,4478.88
2014-02-05,Francia,162.02
2014-02-05,España,4627.98
2014-02-05,España,925.72
2014-02-05,Italia,408.86
2014-02-05,Italia,3697.21
2014-02-05,Francia,2668.86
2014-02-05,Inglaterra,3773.17
2014-02-05,Francia,3880.59
2014-02-05,Francia,2941.81
2014-02-06,Italia,3818.09
2014-02-06,Francia,4291.04
2014-02-06,Francia,3969.4
2014-02-07,Francia,3616.75
2014-02-07,Inglaterra,1264.34
2014-02-07,Inglaterra,3109.04
2014-02-08,España,2256.73
2014-02-08,España,1239.71
2014-02-08,Francia,1497.96
2014-02-08,Francia,3646.63
2014-02-08,España,2490.94
2014-02-09,Italia,1338.89
2014-02-09,Francia,4754.78
2014-02-09,Francia,973.55
2014-02-09,Francia,1619.08
2014-02-09,Francia,1554.57
2014-02-09,Francia,2203.78
2014-02-09,Italia,1881.78
2014-02-09,Francia,322.88
2014-02-10,España,4288.62
2014-02-10,Francia,3437.57
2014-02-10,España,143.19
2014-02-10,Francia,4674.02
2014-02-10,Francia,1539.01
2014-02-10,Francia,811.64
2014-02-10,Italia,1764.6
2014-02-11,Francia,3298.18
2014-02-11,Italia,1901.52
2014-02-11,Francia,4369.24
2014-02-11,Francia,3028.38
2014-02-11,Francia,3739.38
2014-02-11,Italia,1165.67
2014-02-12,Italia,4474.7
2014-02-12,Francia,1745.98
2014-02-12,Italia,3471.76
2014-02-13,España,1999.53
2014-02-14,Inglaterra,2773.31
2014-02-14,España,930.39
2014-02-14,España,199.07
2014-02-15,Inglaterra,866.89
2014-02-16,España,3985.22
2014-02-16,Inglaterra,3372.52
2014-02-16,España,2707.39
2014-02-16,España,241.4
2014-02-17,España,556.97
2014-02-17,Inglaterra,2644.47
2014-02-17,Italia,647.82
2014-02-18,Italia,4336.83
2014-02-18,España,2711.85
2014-02-18,España,3303.62
2014-02-18,Francia,175.53
2014-02-18,Italia,2845.86
2014-02-18,Italia,1979.19
2014-02-18,España,2673.0
2014-02-19,Italia,2724.6
2014-02-19,Italia,1755.48
2014-02-19,Francia,145.29
2014-02-20,Italia,405.36
2014-02-20,Italia,2302.46
2014-02-20,Italia,1711.28
2014-02-20,España,4206.93
2014-02-20,Francia,4590.69
2014-02-21,Francia,689.88
2014-02-22,Francia,1120.8
2014-02-22,España,2048.2
2014-02-23,Inglaterra,2371.41
2014-02-23,Italia,4978.03
2014-02-23,Francia,1374.57
2014-02-23,España,224.32
2014-02-23,Italia,3713.7
2014-02-23,España,4848.16
2014-02-23,Inglaterra,480.59
2014-02-24,Italia,3943.76
2014-02-24,España,2006.91
2014-02-24,Francia,4325.66
2014-02-24,Inglaterra,612.09
2014-02-24,Italia,4640.89
2014-02-24,Francia,4356.91
2014-02-24,Italia,3236.44
2014-02-24,Francia,819.56
2014-02-24,España,3774.94
2014-02-25,Inglaterra,514.91
2014-02-25,Francia,3978.71
2014-02-25,España,512.14
2014-02-25,Italia,2506.23
2014-02-25,Italia,2017.26
2014-02-25,Francia,2588.68
2014-02-26,Francia,2416.74
2014-02-26,Italia,2196.42
2014-02-26,Francia,2550.73
2014-02-26,España,2934.52
2014-02-26,Inglaterra,3374.97
2014-02-26,España,4196.03
2014-02-26,Francia,2681.07
2014-02-27,Inglaterra,2001.44
2014-02-27,Francia,3393.9
2014-02-27,Francia,2984.59
2014-02-28,Francia,2843.82
2014-02-28,Francia,1011.17
2014-03-01,España,4932.28
2014-03-01,Francia,4227.02
2014-03-01,España,3117.64
2014-03-01,Inglaterra,4490.54
2014-03-01,Francia,3671.62
2014-03-01,Italia,1029.84
2014-03-01,Inglaterra,2867.76
2014-03-02,Inglaterra,4405.62
2014-03-03,Italia,2024.53
2014-03-03,Francia,1777.31
2014-03-03,España,3477.76
2014-03-03,Italia,3537.34
2014-03-03,Italia,2860.58
2014-03-04,Francia,290.96
2014-03-04,Francia,2057.58
2014-03-04,Francia,4933.14
2014-03-04,Italia,2294.92
2014-03-05,España,4011.1
2014-03-05,España,4917.96
2014-03-05,Francia,1066.71
2014-03-05,Inglaterra,2191.82
2014-03-05,Francia,2277.53
2014-03-05,Italia,933.52
2014-03-05,España,2223.5
2014-03-05,Italia,4391.84
2014-03-06,Italia,4361.82
2014-03-06,Francia,263.67
2014-03-07,Francia,617.32
2014-03-07,Francia,537.32
2014-03-07,Inglaterra,1818.52
2014-03-07,Italia,4292.45
2014-03-08,Inglaterra,2609.31
2014-03-08,Italia,1190.76
2014-03-08,Italia,1867.86
2014-03-08,Inglaterra,4605.7
2014-03-08,Italia,2488.46
2014-03-09,Francia,1824.33
2014-03-09,Italia,2837.74
2014-03-10,Italia,1797.83
2014-03-10,España,3956.58
2014-03-10,Italia,2118.3
2014-03-11,Francia,1434.99
2014-03-11,Inglaterra,1817.3
2014-03-11,Francia,3202.22
2014-03-11,Italia,3608.85
2014-03-11,Italia,2491.65
2014-03-11,Italia,1458.09
2014-03-11,España,166.66
2014-03-11,Inglaterra,2740.21
2014-03-12,Francia,660.03
2014-03-12,Inglaterra,1177.02
2014-03-12,Italia,511.12
2014-03-13,España,1141.85
2014-03-14,Francia,3790.75
2014-03-14,Inglaterra,1834.14
2014-03-14,Francia,4782.54
2014-03-15,Italia,2005.1
2014-03-15,Italia,3021.2
2014-03-15,Francia,1808.62
2014-03-16,Francia,2402.03
2014-03-16,España,658.41
2014-03-16,Francia,216.65
2014-03-17,España,891.92
2014-03-17,Francia,3321.23
2014-03-17,España,3401.19
2014-03-17,Francia,1029.51
2014-03-18,España,3174.45
2014-03-18,España,4078.12
2014-03-18,Italia,2764.14
2014-03-18,España,1222.04
2014-03-18,España,719.98
2014-03-18,España,904.78
2014-03-18,España,2511.37
2014-03-19,Francia,595.51
2014-03-19,Inglaterra,448.91
2014-03-19,Francia,1820.98
2014-03-19,Francia,1042.48
2014-03-19,Inglaterra,4890.85
2014-03-20,Francia,1174.0
2014-03-20,Italia,2108.25
2014-03-20,Francia,1015.87
2014-03-20,Italia,3889.75
2014-03-21,Francia,3088.91
2014-03-21,Francia,2418.16
2014-03-21,Italia,4723.8
2014-03-21,Italia,1287.85
2014-03-21,España,1298.96
2014-03-21,España,2894.9
2014-03-21,Francia,1483.4
2014-03-22,Francia,1138.71
2014-03-22,Inglaterra,2956.06
2014-03-22,España,3544.53
2014-03-22,España,2193.29
2014-03-23,España,2292.96
2014-03-23,Italia,4920.85
2014-03-23,España,699.21
2014-03-23,Francia,4644.37
2014-03-23,España,358.1
2014-03-23,Francia,3024.02
2014-03-23,Francia,1718.05
2014-03-24,Francia,758.06
2014-03-24,Italia,2156.31
2014-03-24,Italia,4365.01
2014-03-25,Francia,4993.2
2014-03-25,Inglaterra,150.15
2014-03-25,Italia,2405.65
2014-03-25,Francia,3575.43
2014-03-25,Inglaterra,1763.91
2014-03-26,Francia,3911.18
2014-03-26,Italia,4397.43
2014-03-26,Inglaterra,1866.27
2014-03-26,España,2714.19
2014-03-26,Inglaterra,650.14
2014-03-27,Francia,274.59
2014-03-27,Francia,4461.52
2014-03-28,Francia,2715.23
2014-03-28,Francia,1430.27
2014-03-28,Francia,2441.66
2014-03-29,España,3679.66
2014-03-29,Francia,607.14
2014-03-29,Inglaterra,1140.62
2014-03-29,España,451.86
2014-03-29,Francia,3126.03
2014-03-29,España,1537.61
2014-03-29,Francia,3340.56
2014-03-30,España,1947.27
2014-03-30,España,1190.35
2014-03-30,España,3906.47
2014-03-30,España,2784.57
2014-03-30,Italia,973.34
2014-03-31,Inglaterra,4988.49
2014-03-31,Inglaterra,3920.08
2014-03-31,Inglaterra,2870.67
2014-03-31,Inglaterra,3996.91
2014-03-31,Inglaterra,3837.0
2014-03-31,Francia,4981.11
2014-03-31,Inglaterra,1153.85
2014-04-01,Francia,3956.09
2014-04-01,Francia,3497.64
2014-04-01,Italia,1334.08
2014-04-01,Francia,190.44
2014-04-01,Francia,4159.84
2014-04-01,Italia,645.44
2014-04-02,Francia,4438.65
2014-04-02,Francia,500.35
2014-04-02,España,3974.23
2014-04-02,Inglaterra,1616.46
2014-04-02,Francia,3863.36
2014-04-02,Inglaterra,1473.06
2014-04-02,Francia,568.13
2014-04-02,Italia,3929.3
2014-04-02,Inglaterra,1531.67
2014-04-03,Francia,789.98
2014-04-03,Francia,4987.17
2014-04-04,Inglaterra,1347.67
2014-04-04,Francia,3858.36
2014-04-04,Francia,3309.62
2014-04-04,Inglaterra,4899.16
2014-04-04,España,3143.55
2014-04-05,Francia,4789.26
2014-04-05,Francia,1525.7
2014-04-05,Inglaterra,1298.09
2014-04-05,Francia,698.06
2014-04-05,Italia,3542.87
2014-04-05,Italia,175.86
2014-04-05,Italia,2053.14
2014-04-05,Italia,3828.37
2014-04-06,Italia,1156.48
2014-04-06,Francia,1099.96
2014-04-06,Francia,2311.55
2014-04-06,Italia,4586.89
2014-04-07,Francia,2343.76
2014-04-07,España,4629.71
2014-04-08,Francia,2896.64
2014-04-08,Inglaterra,1295.91
2014-04-08,España,571.63
2014-04-09,Francia,841.57
2014-04-09,Italia,671.07
2014-04-09,Francia,4129.58
2014-04-09,Francia,2226.28
2014-04-10,Francia,2947.5
2014-04-10,Francia,1081.08
2014-04-10,España,994.13
2014-04-10,Francia,283.69
2014-04-10,Inglaterra,2805.85
2014-04-10,Francia,1435.4
2014-04-11,España,730.03
2014-04-12,Italia,2864.02
2014-04-12,Italia,1289.3
2014-04-12,España,3572.65
2014-04-12,Italia,1922.11
2014-04-12,Francia,1390.68
2014-04-13,Francia,4279.77
2014-04-13,Francia,2245.22
2014-04-13,Italia,492.16
2014-04-13,España,4847.62
2014-04-14,Francia,1003.4
2014-04-15,Francia,2271.94
2014-04-15,Francia,1296.06
2014-04-16,Francia,105.9
2014-04-16,Italia,384.43
2014-04-16,Francia,4425.78
2014-04-16,Italia,1287.4
2014-04-16,Francia,414.56
2014-04-16,Inglaterra,588.68
2014-04-16,Francia,4474.69
2014-04-16,Inglaterra,3957.9
2014-04-16,Francia,2118.6
2014-04-16,Francia,1400.82
2014-04-16,Francia,565.17
2014-04-17,Francia,1209.68
2014-04-17,Francia,2503.34
2014-04-17,Italia,3009.01
2014-04-18,Inglaterra,1214.5
2014-04-18,Italia,140.91
2014-04-19,Italia,4696.14
2014-04-19,Italia,4769.78
2014-04-19,Francia,3544.86
2014-04-20,Francia,1860.23
2014-04-20,Francia,960.57
2014-04-20,Francia,2673.49
2014-04-21,Inglaterra,160.22
2014-04-21,Italia,4514.25
2014-04-21,Francia,883.71
2014-04-21,Francia,175.53
2014-04-21,Italia,4121.07
2014-04-21,Francia,4804.06
2014-04-21,España,4152.05
2014-04-21,Francia,1375.95
2014-04-22,Francia,1590.14
2014-04-22,Francia,734.07
2014-04-22,Inglaterra,4302.51
2014-04-22,Inglaterra,3917.04
2014-04-23,Francia,1301.63
2014-04-23,Inglaterra,4585.82
2014-04-23,Inglaterra,2921.02
2014-04-23,Francia,848.75
2014-04-23,Italia,875.37
2014-04-24,Francia,2141.5
2014-04-24,Francia,2536.5
2014-04-25,España,2781.46
2014-04-25,España,2228.66
2014-04-25,Francia,3650.69
2014-04-25,Francia,1613.33
2014-04-25,España,3971.54
2014-04-26,Italia,3572.24
2014-04-26,España,4019.16
2014-04-26,España,3914.14
2014-04-26,Francia,1803.92
2014-04-26,Francia,1610.94
2014-04-26,España,4702.2
2014-04-27,España,1946.42
2014-04-27,Inglaterra,4114.74
2014-04-27,Francia,4730.75
2014-04-28,España,830.57
2014-04-28,Francia,1596.37
2014-04-28,Inglaterra,1542.18
2014-04-28,Inglaterra,3890.82
2014-04-28,Francia,2308.05
2014-04-28,Italia,4856.88
2014-04-29,Francia,1849.22
2014-04-29,Inglaterra,1379.23
2014-04-30,Francia,1501.69
2014-04-30,Italia,2244.23
2014-04-30,Inglaterra,4890.4
2014-04-30,Francia,3879.44
2014-04-30,Francia,3046.41
2014-04-30,Francia,787.59
2014-04-30,España,4489.41
2014-04-30,España,848.48
2014-04-30,España,4853.38
2014-04-30,Italia,3661.03
2014-05-01,Francia,4803.19
2014-05-01,Inglaterra,2824.97
2014-05-01,Francia,2793.38
2014-05-03,Francia,3100.33
2014-05-03,Francia,4038.38
2014-05-03,Italia,472.21
2014-05-03,Francia,4034.36
2014-05-03,Italia,737.93
2014-05-03,Francia,2441.6
2014-05-04,Francia,2742.23
2014-05-04,Francia,2280.59
2014-05-04,Italia,3517.56
2014-05-04,Francia,797.2
2014-05-04,Inglaterra,2918.05
2014-05-04,Francia,1737.65
2014-05-05,España,1940.68
2014-05-05,Francia,4899.16
2014-05-05,España,3198.76
2014-05-05,España,307.12
2014-05-05,España,967.51
2014-05-05,Francia,4407.4
2014-05-05,Italia,227.31
2014-05-05,España,3661.0
2014-05-06,España,2409.7
2014-05-06,Francia,4842.51
2014-05-06,Italia,1496.99
2014-05-06,España,2667.95
2014-05-06,España,3268.33
2014-05-07,España,2441.6
2014-05-07,Francia,535.98
2014-05-07,Inglaterra,943.29
2014-05-08,España,1839.22
2014-05-08,Francia,2581.86
2014-05-08,Francia,2520.54
2014-05-08,Francia,1111.91
2014-05-08,Italia,1304.55
2014-05-08,Francia,1802.25
2014-05-08,Italia,1088.82
2014-05-09,Francia,1056.36
2014-05-09,España,1542.87
2014-05-09,España,432.84
2014-05-09,España,2938.18
2014-05-09,España,3461.05
2014-05-09,España,4603.0
2014-05-09,España,4616.46
2014-05-10,Italia,276.35
2014-05-10,Francia,3334.01
2014-05-10,Francia,2778.31
2014-05-10,España,1480.95
2014-05-10,Francia,921.31
2014-05-10,Inglaterra,540.84
2014-05-11,Francia,215.16
2014-05-11,Francia,4832.92
2014-05-12,Italia,3751.15
2014-05-12,Italia,4088.93
2014-05-12,Francia,1731.27
2014-05-12,Inglaterra,1321.94
2014-05-12,España,784.25
2014-05-13,Inglaterra,638.31
2014-05-13,Inglaterra,810.0
2014-05-14,España,2724.08
2014-05-14,Francia,3886.74
2014-05-14,España,4245.31
2014-05-14,Italia,2355.57
2014-05-14,Francia,710.04
2014-05-14,Francia,4639.85
2014-05-14,Francia,3122.73
2014-05-15,Francia,4981.12
2014-05-15,Italia,501.65
2014-05-15,Italia,3422.5
2014-05-15,Italia,3183.84
2014-05-15,Francia,2891.55
2014-05-15,Francia,2113.41
2014-05-15,España,2706.66
2014-05-16,Italia,4278.38
2014-05-16,Francia,1578.72
2014-05-16,España,4534.15
2014-05-17,España,441.57
2014-05-17,Francia,1153.61
2014-05-17,Francia,2408.31
2014-05-17,Francia,3830.23
2014-05-18,España,1013.03
2014-05-18,Francia,1466.3
2014-05-18,España,3859.66
2014-05-18,Inglaterra,4255.06
2014-05-18,Francia,2411.1
2014-05-18,Italia,484.78
2014-05-18,Inglaterra,2916.3
2014-05-19,Francia,2204.15
2014-05-19,Italia,642.67
2014-05-19,España,345.09
2014-05-19,España,967.65
2014-05-19,Italia,3896.14
2014-05-20,Francia,1523.01
2014-05-20,Francia,1719.94
2014-05-20,Francia,2475.41
2014-05-20,Italia,1014.13
2014-05-20,España,4721.5
2014-05-20,Italia,3408.2
2014-05-21,Inglaterra,621.3
2014-05-21,Francia,1591.77
2014-05-21,Francia,1284.19
2014-05-22,España,2114.1
2014-05-22,Francia,4749.52
2014-05-23,Francia,935.12
2014-05-23,España,121.96
2014-05-23,Italia,2434.77
2014-05-23,Francia,1000.32
2014-05-23,Francia,2525.07
2014-05-23,España,769.81
2014-05-23,Francia,862.39
2014-05-24,Inglaterra,591.04
2014-05-24,Francia,1445.41
2014-05-24,España,4996.74
2014-05-24,España,346.04
2014-05-24,Italia,4803.23
2014-05-24,España,3262.19
2014-05-25,Francia,2426.17
2014-05-25,España,3826.73
2014-05-25,Francia,3734.85
2014-05-25,Francia,1986.7
2014-05-26,Inglaterra,4882.32
2014-05-26,Francia,3989.8
2014-05-26,Francia,4383.11
2014-05-26,Francia,2813.49
2014-05-26,Inglaterra,1164.56
2014-05-27,Francia,1789.46
2014-05-27,España,4757.7
2014-05-28,España,3313.4
2014-05-28,Italia,4849.72
2014-05-28,Inglaterra,2366.22
2014-05-28,Francia,4476.71
2014-05-28,España,2766.58
2014-05-29,España,3277.64
2014-05-29,Inglaterra,3834.15
2014-05-29,Francia,4193.28
2014-05-30,Francia,3843.87
2014-05-30,España,2832.45
2014-05-30,Francia,2399.48
2014-05-30,Francia,355.71
2014-05-30,Francia,4211.7
2014-05-31,Italia,1515.68
2014-05-31,Inglaterra,2735.82
2014-05-31,Francia,2914.7
2014-05-31,Inglaterra,199.16
2014-05-31,Italia,4710.23
2014-05-31,Italia,2671.9
2014-05-31,Francia,602.42
2014-05-31,Italia,3998.34
2014-06-01,Francia,4410.63
2014-06-01,Francia,2581.66
2014-06-01,España,2043.38
2014-06-01,Francia,1232.08
2014-06-01,Francia,222.36
2014-06-02,Francia,4457.15
2014-06-02,Francia,4738.87
2014-06-02,España,4154.48
2014-06-02,Inglaterra,2277.47
2014-06-02,España,4565.05
2014-06-03,España,4084.29
2014-06-03,Inglaterra,2161.34
2014-06-03,Italia,3057.86
2014-06-03,España,4376.7
2014-06-04,Francia,340.72
2014-06-04,España,1735.2
2014-06-04,España,4006.57
2014-06-04,España,1366.68
2014-06-04,Francia,1428.77
2014-06-04,Italia,4628.76
2014-06-04,España,345.71
2014-06-04,Italia,3752.79
2014-06-05,Francia,830.54
2014-06-05,España,3903.14
2014-06-05,Inglaterra,3960.54
2014-06-05,Italia,2329.55
2014-06-05,Francia,3878.57
2014-06-05,Francia,3149.35
2014-06-05,Inglaterra,1714.76
2014-06-06,Inglaterra,1388.12
2014-06-06,Francia,675.56
2014-06-06,España,3702.07
2014-06-07,Francia,1350.63
2014-06-07,España,4271.32
2014-06-07,Italia,4295.71
2014-06-08,Francia,3053.38
2014-06-08,Francia,1342.98
2014-06-08,Francia,3020.04
2014-06-08,Inglaterra,4476.86
2014-06-09,España,535.75
2014-06-09,Italia,2167.83
2014-06-09,Francia,2713.3
2014-06-09,Francia,4382.59
2014-06-09,España,3304.12
2014-06-10,Francia,270.24
2014-06-10,Francia,1218.82
2014-06-10,Italia,1514.46
2014-06-10,Francia,2840.58
2014-06-10,España,1128.67
2014-06-10,Italia,1050.25
2014-06-11,Francia,1441.83
2014-06-11,Inglaterra,4164.29
2014-06-11,Francia,1888.75
2014-06-12,España,3727.49
2014-06-12,Inglaterra,4397.25
2014-06-12,Francia,1664.98
2014-06-12,Inglaterra,2556.04
2014-06-12,España,659.82
2014-06-13,Francia,2948.79
2014-06-13,Francia,3981.89
2014-06-13,Francia,2594.66
2014-06-14,Italia,4964.79
2014-06-14,Francia,2491.49
2014-06-14,Inglaterra,4277.3
2014-06-14,España,2783.91
2014-06-15,Italia,1132.16
2014-06-15,Francia,1040.2
2014-06-16,Francia,931.91
2014-06-16,Inglaterra,1677.05
2014-06-16,Inglaterra,4577.69
2014-06-16,Italia,1525.92
2014-06-16,Italia,3389.39
2014-06-17,Francia,3099.53
2014-06-17,Italia,2188.14
2014-06-17,Italia,3756.7
2014-06-17,España,3067.09
2014-06-18,Francia,2218.5
2014-06-18,Francia,1051.35
2014-06-18,España,2141.68
2014-06-18,Inglaterra,4926.2
2014-06-18,España,831.38
2014-06-19,Italia,3001.73
2014-06-20,Italia,2457.15
2014-06-20,Inglaterra,1202.7
2014-06-20,España,1616.81
2014-06-21,España,2553.6
2014-06-21,Francia,3648.27
2014-06-21,Inglaterra,2213.69
2014-06-21,Italia,4815.23
2014-06-21,España,3588.33
2014-06-21,Inglaterra,1058.92
2014-06-22,Francia,845.52
2014-06-22,España,203.3
2014-06-22,Italia,2184.24
2014-06-24,Francia,2717.1
2014-06-24,España,2794.94
2014-06-24,Francia,2457.23
2014-06-24,España,3432.54
2014-06-24,España,2949.39
2014-06-24,España,3067.29
2014-06-24,Italia,3757.45
2014-06-24,Francia,3873.15
2014-06-25,España,2572.43
2014-06-25,Italia,4419.19
2014-06-25,España,127.41
2014-06-25,Francia,1128.34
2014-06-26,Italia,4350.28
2014-06-26,España,907.23
2014-06-26,Francia,4849.81
2014-06-26,Francia,623.73
2014-06-26,Inglaterra,4778.96
2014-06-26,Francia,814.76
2014-06-26,Francia,2249.93
2014-06-27,Francia,1840.15
2014-06-27,Francia,1907.52
2014-06-27,España,2867.58
2014-06-28,España,4873.79
2014-06-28,Francia,2675.59
2014-06-28,Francia,3720.25
2014-06-30,Inglaterra,1241.95
2014-06-30,Inglaterra,3267.37
2014-06-30,España,3910.45
2014-06-30,España,4351.76
2014-06-30,Francia,3772.68
2014-06-30,Francia,3792.17
2014-06-30,España,640.14
2014-06-30,España,2479.27
2014-07-01,Francia,614.2
2014-07-01,Francia,4991.7
2014-07-01,Francia,3967.57
2014-07-01,Francia,1693.15
2014-07-02,Francia,100.77
2014-07-02,Italia,2514.47
2014-07-02,España,4012.63
2014-07-03,España,2460.24
2014-07-03,Francia,1512.27
2014-07-03,Francia,2716.39
2014-07-03,Italia,4712.91
2014-07-04,España,2414.18
2014-07-04,Inglaterra,4164.06
2014-07-04,Francia,260.89
2014-07-04,Francia,1383.68
2014-07-04,Italia,613.63
2014-07-05,Italia,2608.32
2014-07-05,Francia,3892.9
2014-07-05,España,4192.62
2014-07-05,España,771.59
2014-07-06,Francia,2483.4
2014-07-06,Italia,2155.01
2014-07-06,Francia,3574.71
2014-07-07,Italia,2859.67
2014-07-07,España,4199.31
2014-07-07,Francia,4015.15
2014-07-07,Inglaterra,468.83
2014-07-07,Francia,2187.89
2014-07-08,Francia,2529.62
2014-07-08,España,1653.03
2014-07-08,Francia,2233.41
2014-07-08,España,2751.98
2014-07-08,Italia,4562.68
2014-07-08,Francia,4434.94
2014-07-09,Francia,1823.95
2014-07-09,Francia,1423.02
2014-07-10,España,3469.25
2014-07-10,Francia,1515.89
2014-07-11,Italia,3452.63
2014-07-11,Italia,4684.71
2014-07-11,España,3625.56
2014-07-11,Francia,3631.26
2014-07-11,España,2014.52
2014-07-11,España,3403.76
2014-07-11,Italia,3709.62
2014-07-12,Inglaterra,2553.7
2014-07-12,Francia,4583.88
2014-07-12,Italia,2093.63
2014-07-13,Francia,1253.81
2014-07-13,España,4105.66
2014-07-13,Francia,568.78
2014-07-13,Inglaterra,1009.32
2014-07-13,Inglaterra,1605.89
2014-07-13,España,3706.32
2014-07-13,Francia,1875.24
2014-07-13,Francia,4824.31
2014-07-13,Italia,3553.7
2014-07-13,Francia,4950.47
2014-07-14,Inglaterra,4682.29
2014-07-14,España,220.81
2014-07-14,Francia,1425.3
2014-07-14,Italia,257.11
2014-07-14,Inglaterra,406.0
2014-07-14,Francia,947.32
2014-07-14,España,2194.51
2014-07-15,España,3592.32
2014-07-15,Francia,2888.79
2014-07-15,Francia,4322.69
2014-07-15,Italia,3612.73
2014-07-15,Inglaterra,3575.69
2014-07-15,España,4177.91
2014-07-16,España,4390.7
2014-07-17,Italia,3207.84
2014-07-17,España,1767.56
2014-07-17,Francia,2684.82
2014-07-17,Italia,2024.65
2014-07-17,Inglaterra,4064.61
2014-07-17,Francia,1169.52
2014-07-17,Italia,2114.11
2014-07-18,Francia,3445.62
2014-07-18,España,1524.19
2014-07-18,Francia,4226.61
2014-07-18,Francia,3622.64
2014-07-18,Italia,1067.68
2014-07-19,Inglaterra,2000.44
2014-07-19,Inglaterra,298.15
2014-07-19,Francia,1396.28
2014-07-20,Italia,3411.48
2014-07-20,Italia,1559.16
2014-07-20,Francia,4668.11
2014-07-20,España,1730.02
2014-07-20,España,3500.7
2014-07-20,Inglaterra,4366.97
2014-07-21,Francia,1806.55
2014-07-21,Inglaterra,547.13
2014-07-21,Francia,122.76
2014-07-22,Italia,1916.94
2014-07-22,Italia,4872.28
2014-07-23,España,4367.36
2014-07-23,España,641.46
2014-07-23,Francia,4386.04
2014-07-23,Italia,1619.11
2014-07-24,Italia,4628.32
2014-07-24,Francia,104.62
2014-07-24,Francia,2492.86
2014-07-24,Italia,2565.73
2014-07-24,Francia,3036.96
2014-07-24,Italia,3503.89
2014-07-25,Francia,744.7
2014-07-25,España,1653.66
2014-07-25,Francia,695.63
2014-07-25,Inglaterra,3035.05
2014-07-25,Inglaterra,832.59
2014-07-26,Francia,4760.06
2014-07-26,Francia,1742.91
2014-07-26,España,1642.45
2014-07-26,Francia,2231.4
2014-07-27,Francia,4119.69
2014-07-27,Francia,3480.22
2014-07-27,Francia,274.2
2014-07-27,Francia,1243.64
2014-07-27,Italia,951.61
2014-07-28,Francia,1715.59
2014-07-28,España,2954.51
2014-07-28,Francia,1841.64
2014-07-28,Francia,564.67
2014-07-29,Inglaterra,2869.35
2014-07-29,Francia,2787.57
2014-07-29,Francia,2771.66
2014-07-29,Inglaterra,542.56
2014-07-29,Francia,3517.75
2014-07-29,Italia,3160.34
2014-07-29,España,3844.06
2014-07-29,Francia,4328.83
2014-07-29,España,3112.38
2014-07-30,Francia,397.83
2014-07-30,Inglaterra,1231.74
2014-07-30,Inglaterra,1442.55
2014-07-31,España,2219.95
2014-07-31,Inglaterra,1494.25
2014-08-01,Francia,1325.28
2014-08-01,España,851.94
2014-08-01,Francia,2821.99
2014-08-01,España,385.02
2014-08-01,Italia,2857.57
2014-08-02,Francia,1552.86
2014-08-02,Italia,434.91
2014-08-02,Francia,1725.28
2014-08-02,Inglaterra,3599.2
2014-08-03,Francia,760.89
2014-08-03,España,3234.12
2014-08-03,Francia,2342.37
2014-08-03,Inglaterra,3898.22
2014-08-04,Francia,1564.14
2014-08-04,Francia,583.97
2014-08-04,Italia,4142.24
2014-08-04,Francia,498.27
2014-08-04,Francia,3810.75
2014-08-05,España,491.17
2014-08-05,Francia,2969.02
2014-08-05,España,3445.44
2014-08-05,Francia,975.66
2014-08-05,Inglaterra,1549.49
2014-08-06,Francia,2743.58
2014-08-06,España,3128.41
2014-08-06,España,4830.88
2014-08-07,Inglaterra,2772.89
2014-08-07,España,4294.87
2014-08-07,Francia,4888.22
2014-08-07,Italia,3268.7
2014-08-08,Inglaterra,424.23
2014-08-08,Francia,350.55
2014-08-08,España,2501.55
2014-08-09,Italia,775.7
2014-08-09,Italia,1777.92
2014-08-10,España,4109.24
2014-08-10,España,1331.41
2014-08-11,Francia,1657.9
2014-08-11,España,3139.37
2014-08-11,Italia,3637.08
2014-08-11,Italia,1565.42
2014-08-11,Francia,1087.16
2014-08-11,Italia,609.97
2014-08-11,Francia,4061.46
2014-08-11,Francia,4485.66
2014-08-11,España,296.68
2014-08-11,Francia,3268.02
2014-08-12,Inglaterra,310.77
2014-08-12,Francia,4775.87
2014-08-12,Italia,3562.0
2014-08-12,Italia,2305.61
2014-08-12,España,3864.99
2014-08-12,Italia,3259.11
2014-08-12,Inglaterra,2691.15
2014-08-13,Inglaterra,2420.3
2014-08-13,Italia,3552.47
2014-08-13,Italia,1888.72
2014-08-14,Francia,1740.24
2014-08-14,Francia,3834.94
2014-08-15,Italia,3175.89
2014-08-15,Italia,4859.35
2014-08-15,Italia,1532.22
2014-08-16,Italia,967.5
2014-08-16,España,1269.7
2014-08-16,Inglaterra,357.7
2014-08-16,España,496.15
2014-08-16,España,4487.52
2014-08-16,Italia,698.22
2014-08-16,España,2728.5
2014-08-17,Francia,4287.58
